"ID []","Local []","Irradiance [W/m^2]","T_ambient [Degrees Celsius]","T_ground [Degrees Celsius]","Wind [m/s]","Cloud [okta]","Pressure [Pa]","Rain [mm/hr]","Diffuse [W/m^2]","Direct [W/m^2]","Elevation [Degrees]","Azimuth [Degrees]"
8459,"0000-12-18 10:30:00",110.975,5.131,2.124,3.956,6.245,101904.846,0.032,72.136,38.839,13.642,164.406
8460,"0000-12-18 11:30:00",127.553,5.62,2.293,4.137,6.127,101869.243,0.017,76.442,51.111,15.023,178.531
8461,"0000-12-18 12:30:00",108.41,5.87,2.588,4.146,6.399,101836.161,0.004,69.34,39.069,14.108,192.712
8462,"0000-12-18 13:30:00",72.114,5.907,2.778,3.986,6.47,101810.648,0.021,48.514,23.602,10.985,206.44
8463,"0000-12-18 14:30:00",32.913,5.554,2.885,3.772,6.61,101814.498,0.019,25.464,7.45,5.923,219.375
8464,"0000-12-18 15:30:00",3.106,4.926,2.927,3.585,6.607,101813.875,0.012,2.986,0.12,-0.71,231.446
8465,"0000-12-18 16:30:00",0.002,4.495,3.041,3.543,6.443,101805.341,0.015,0.002,0,-8.529,242.812
8466,"0000-12-18 17:30:00",0.005,4.409,3.261,3.561,6.512,101796.837,0.036,0.005,0,-17.177,253.799
8467,"0000-12-18 18:30:00",0.002,4.402,3.187,3.633,7.049,101785.441,0.035,0.002,0,-26.321,264.89
8468,"0000-12-18 19:30:00",0,4.324,3.095,3.571,6.971,101771.781,0.054,0,0,-35.622,276.749
8469,"0000-12-18 20:30:00",0,4.222,2.949,3.478,6.918,101760.527,0.075,0,0,-44.665,290.378
8470,"0000-12-18 21:30:00",0.007,4.32,2.865,3.582,6.937,101726.772,0.067,0.007,0,-52.822,307.298
8471,"0000-12-18 22:30:00",0,4.307,2.74,3.552,7.06,101707.171,0.063,0,0,-59.03,329.394
8472,"0000-12-18 23:30:00",0.011,4.226,2.649,3.554,6.94,101672.779,0.081,0.011,0,-61.754,323.657
8473,"0000-12-19 00:30:00",0.015,4.182,2.678,3.612,7.057,101642.435,0.148,0.015,0,-59.965,25.099
8474,"0000-12-19 01:30:00",0.012,4.093,2.673,3.664,6.974,101629.033,0.245,0.012,0,-54.367,48.467
8475,"0000-12-19 02:30:00",0.009,4.023,2.632,3.686,6.997,101602.937,0.233,0.009,0,-46.52,66.344
8476,"0000-12-19 03:30:00",0.002,4.023,2.614,3.82,6.837,101579.564,0.244,0.002,0,-37.604,80.531
8477,"0000-12-19 04:30:00",0.005,4.006,2.602,3.853,6.613,101563.887,0.257,0.005,0,-28.318,92.67
8478,"0000-12-19 05:30:00",0.013,4.038,2.611,3.921,6.354,101563.627,0.217,0.014,0,-19.112,103.862
8479,"0000-12-19 06:30:00",0.002,3.98,2.666,3.846,6.054,101583.073,0.126,0.002,0,-10.334,114.826
8480,"0000-12-19 07:30:00",0.806,4.1,2.747,3.836,6.09,101602.318,0.21,0.8,0.005,-2.31,126.079
8481,"0000-12-19 08:30:00",24.426,4.571,2.87,3.93,6.173,101624.49,0.117,19.218,5.208,4.606,137.978
8482,"0000-12-19 09:30:00",66.152,5.289,3.069,3.985,6.18,101650.867,0.158,47.005,19.147,10.032,150.724
8483,"0000-12-19 10:30:00",104.044,5.94,3.255,4.138,5.986,101635.529,0.211,64.723,39.322,13.598,164.296
8484,"0000-12-19 11:30:00",118.628,6.408,3.373,4.314,5.92,101600.8,0.186,70.678,47.948,14.998,178.414
8485,"0000-12-19 12:30:00",104.233,6.58,3.4,4.491,6,101571.537,0.13,64.836,39.397,14.103,192.593
8486,"0000-12-19 13:30:00",75.701,6.529,3.462,4.401,5.87,101550.779,0.137,51.617,24.083,10.997,206.323
8487,"0000-12-19 14:30:00",34.412,6.03,3.432,4.22,5.854,101560.626,0.192,27.585,6.824,5.952,219.263
8488,"0000-12-19 15:30:00",3.034,5.409,3.373,3.86,6.131,101574.948,0.153,3.013,0.021,-0.668,231.338
8489,"0000-12-19 16:30:00",0.009,4.97,3.336,3.828,6.248,101581.031,0.148,0.009,0,-8.478,242.707
8490,"0000-12-19 17:30:00",0.013,4.652,3.326,3.817,5.894,101588.409,0.175,0.014,0,-17.119,253.695
8491,"0000-12-19 18:30:00",0.014,4.357,3.053,3.693,6.154,101601.301,0.179,0.014,0,-26.259,264.781
8492,"0000-12-19 19:30:00",0.017,4.233,2.82,3.689,6.16,101604.242,0.201,0.017,0,-35.561,276.629
8493,"0000-12-19 20:30:00",0.013,4.119,2.589,3.757,6.303,101608.11,0.042,0.014,0,-44.609,290.237
8494,"0000-12-19 21:30:00",0.012,3.847,2.34,3.67,6.339,101610.768,0.081,0.012,0,-52.777,307.122
8495,"0000-12-19 22:30:00",0.015,3.607,2.096,3.476,6.061,101614.136,0.084,0.015,0,-59.009,329.174
8496,"0000-12-19 23:30:00",0.019,3.55,1.893,3.503,5.946,101606.01,0.063,0.019,0,-61.769,323.417
8497,"0000-12-20 00:30:00",0.015,3.422,1.778,3.542,5.823,101591.923,0.097,0.015,0,-60.015,24.892
8498,"0000-12-20 01:30:00",0.013,3.225,1.633,3.578,5.894,101590.036,0.069,0.014,0,-54.44,48.315
8499,"0000-12-20 02:30:00",0.012,3.035,1.488,3.593,5.907,101575.082,0.06,0.012,0,-46.604,66.231
8500,"0000-12-20 03:30:00",0.007,3.007,1.35,3.592,5.864,101553.585,0.067,0.007,0,-37.693,80.439
8501,"0000-12-20 04:30:00",0.011,3.025,1.255,3.607,5.732,101533.981,0.118,0.011,0,-28.392,92.61
8502,"0000-12-20 05:30:00",0.019,2.998,1.154,3.68,5.888,101533.74,0.136,0.019,0,-19.2,103.783
8503,"0000-12-20 06:30:00",0.019,2.838,1.119,3.685,6.127,101553.952,0.139,0.019,0,-10.417,114.746
8504,"0000-12-20 07:30:00",0.684,2.74,1.146,3.724,6.303,101595.606,0.088,0.684,0,-2.386,125.993
8505,"0000-12-20 08:30:00",22.867,3.046,1.22,3.855,6.485,101617.631,0.097,19.675,3.192,4.54,137.884
8506,"0000-12-20 09:30:00",63.856,3.805,1.44,4.016,6.717,101609.503,0.091,47.117,16.739,9.981,150.621
8507,"0000-12-20 10:30:00",89.878,4.368,1.553,4.167,6.503,101601.618,0.083,64.05,25.829,13.562,164.185
8508,"0000-12-20 11:30:00",108.025,4.817,1.714,4.354,6.528,101566.668,0.136,69.779,38.246,14.981,178.297
8509,"0000-12-20 12:30:00",99.838,5.031,1.883,4.309,6.283,101544.165,0.161,67.711,32.127,14.105,192.475
8510,"0000-12-20 13:30:00",76.596,5.073,2.011,4.269,6.215,101541.372,0.145,50.446,26.151,11.018,206.208
8511,"0000-12-20 14:30:00",36.087,4.645,2.077,4.119,6.286,101560.663,0.164,26.503,9.585,5.988,219.153
8512,"0000-12-20 15:30:00",3.362,4.056,2.079,3.87,6.523,101593.703,0.182,3.312,0.05,-0.62,231.235
8513,"0000-12-20 16:30:00",0.015,3.713,2.111,3.85,6.464,101613.355,0.146,0.015,0,-8.421,242.607
8514,"0000-12-20 17:30:00",0.018,3.505,2.145,3.833,6.061,101621.612,0.075,0.018,0,-17.055,253.597
8515,"0000-12-20 18:30:00",0.019,3.383,2.01,3.966,5.444,101641.201,0.087,0.019,0,-26.192,264.678
8516,"0000-12-20 19:30:00",0.019,3.179,1.893,3.925,5.436,101654.667,0.071,0.019,0,-35.493,276.516
8517,"0000-12-20 20:30:00",0.016,3.116,1.756,3.905,5.436,101664.476,0.083,0.015,0,-44.546,290.103
8518,"0000-12-20 21:30:00",0.018,3.06,1.613,3.833,5.631,101661.249,0.078,0.018,0,-52.726,306.954
8519,"0000-12-20 22:30:00",0.013,2.952,1.498,3.733,5.61,101666.941,0.057,0.014,0,-58.98,328.959
8520,"0000-12-20 23:30:00",0.012,2.915,1.382,3.724,5.736,101657.267,0.049,0.012,0,-61.775,323.177
8521,"0000-12-21 00:30:00",0.014,2.62,1.07,3.702,5.558,101675.833,0.054,0.014,0,-60.065,24.687
8522,"0000-12-21 01:30:00",0.016,2.786,1.31,3.699,5.972,101639.608,0.016,0.015,0,-54.607,47.828
8523,"0000-12-21 02:30:00",0.019,2.765,1.271,3.852,6.062,101626.494,0.036,0.019,0,-46.55,66.346
8524,"0000-12-21 03:30:00",0.019,2.71,1.256,3.922,6.013,101605.003,0.108,0.019,0,-37.775,80.34
8525,"0000-12-21 04:30:00",0.019,2.666,1.259,3.99,5.902,101574.437,0.112,0.019,0,-28.491,92.499
8526,"0000-12-21 05:30:00",0.019,2.665,1.249,3.993,6.156,101567.448,0.108,0.019,0,-19.282,103.698
8527,"0000-12-21 06:30:00",0.019,2.657,1.329,4.04,6.281,101565.862,0.095,0.019,0,-10.494,114.66
8528,"0000-12-21 07:30:00",0.609,2.702,1.444,4.08,6.367,101580.049,0.171,0.606,0.002,-2.456,125.901
8529,"0000-12-21 08:30:00",23.217,2.925,1.532,4.143,6.595,101611.483,0.176,17.855,5.362,4.481,137.786
8530,"0000-12-21 09:30:00",57.529,3.61,1.923,4.347,6.788,101607.731,0.108,42.231,15.296,9.936,150.515
8531,"0000-12-21 10:30:00",86.577,4.274,2.238,4.585,6.901,101588.533,0.17,64.115,22.461,13.533,164.072
8532,"0000-12-21 11:30:00",95.641,4.721,2.399,4.686,7.098,101559.919,0.184,68.753,26.889,14.971,178.18
8533,"0000-12-21 12:30:00",87.64,4.974,2.609,4.663,6.945,101545.382,0.19,62.654,24.986,14.115,192.358
8534,"0000-12-21 13:30:00",60.539,5.179,2.898,4.74,6.868,101516.27,0.195,47.809,12.729,11.046,206.095
8535,"0000-12-21 14:30:00",28.722,5.068,3.053,4.706,6.969,101522.824,0.239,24.408,4.313,6.031,219.047
8536,"0000-12-21 15:30:00",2.994,4.787,3.132,4.502,7.044,101534.633,0.196,2.935,0.06,-0.565,231.135
8537,"0000-12-21 16:30:00",0.015,4.573,3.251,4.412,6.944,101536.413,0.206,0.015,0,-8.357,242.512
8538,"0000-12-21 17:30:00",0.019,4.506,3.475,4.413,7.011,101545.784,0.18,0.019,0,-16.985,253.503
8539,"0000-12-21 18:30:00",0.016,4.37,3.357,4.324,6.677,101558.004,0.168,0.016,0,-26.118,264.58
8540,"0000-12-21 19:30:00",0.015,4.208,3.175,4.246,6.899,101575.644,0.177,0.015,0,-35.419,276.408
8541,"0000-12-21 20:30:00",0.019,4.115,3.072,4.184,7.13,101579.696,0.171,0.019,0,-44.476,289.976
8542,"0000-12-21 21:30:00",0.019,4.076,3.009,4.08,7.164,101576.195,0.108,0.019,0,-52.667,306.791
8543,"0000-12-21 22:30:00",0.019,3.987,2.893,4.079,6.938,101589.123,0.143,0.019,0,-58.944,328.749
8544,"0000-12-21 23:30:00",0.019,3.935,2.88,4.094,6.916,101566.02,0.176,0.019,0,-61.773,322.936
8545,"0000-12-22 00:30:00",0,3.719,2.658,4.074,6.896,101494.675,0.17,0,0,-60.099,24.472
8546,"0000-12-22 01:30:00",0,3.755,2.637,4.073,6.856,101491.504,0.115,0,0,-54.571,47.999
8547,"0000-12-22 02:30:00",0,3.832,2.617,4.153,6.921,101471.455,0.164,0,0,-46.758,65.99
8548,"0000-12-22 03:30:00",0,3.913,2.608,4.127,6.943,101446.293,0.248,0,0,-37.853,80.239
8549,"0000-12-22 04:30:00",0,3.933,2.621,4.132,6.787,101432.259,0.229,0,0,-28.569,92.41
8550,"0000-12-22 05:30:00",0,3.926,2.603,4.167,6.845,101436.776,0.197,0,0,-19.357,103.61
8551,"0000-12-22 06:30:00",0,4.04,2.682,4.14,6.747,101444.573,0.188,0,0,-10.562,114.57
8552,"0000-12-22 07:30:00",0.534,4.196,2.817,4.262,6.833,101458.941,0.169,0.53,0.003,-2.515,125.806
8553,"0000-12-22 08:30:00",18.374,4.606,2.956,4.394,6.967,101479.757,0.218,15.435,2.939,4.432,137.684
8554,"0000-12-22 09:30:00",51.683,5.139,3.217,4.638,7.109,101492.819,0.211,39.273,12.41,9.903,150.405
8555,"0000-12-22 10:30:00",80.658,5.562,3.406,4.807,7.025,101471.731,0.191,57.14,23.517,13.518,163.957
8556,"0000-12-22 11:30:00",90.059,6.03,3.615,4.884,7.095,101437.845,0.185,58.988,31.07,14.975,178.062
8557,"0000-12-22 12:30:00",79.826,6.185,3.699,4.958,7.141,101413.863,0.147,56.193,23.633,14.138,192.244
8558,"0000-12-22 13:30:00",55.907,6.345,4.004,4.772,7.212,101460.792,0.159,41.965,13.945,11.059,206.053
8559,"0000-12-22 14:30:00",25.025,6.06,3.992,4.633,7.096,101472.467,0.222,20.577,4.449,6.08,218.944
8560,"0000-12-22 15:30:00",2.862,5.751,4.046,4.447,7.141,101488.346,0.16,2.824,0.038,-0.503,231.039
8561,"0000-12-22 16:30:00",0.015,5.536,4.099,4.384,6.884,101494.384,0.196,0.015,0,-8.287,242.421
8562,"0000-12-22 17:30:00",0.016,5.468,4.2,4.423,6.731,101507.533,0.165,0.016,0,-16.909,253.414
8563,"0000-12-22 18:30:00",0.013,5.313,4.028,4.41,6.529,101525.584,0.118,0.014,0,-26.039,264.489
8564,"0000-12-22 19:30:00",0.012,5.111,3.805,4.398,6.655,101528.733,0.122,0.012,0,-35.34,276.307
8565,"0000-12-22 20:30:00",0.012,4.94,3.618,4.37,6.5,101554.876,0.148,0.012,0,-44.401,289.856
8566,"0000-12-22 21:30:00",0.016,4.878,3.465,4.314,6.703,101563.791,0.111,0.016,0,-52.603,306.638
8567,"0000-12-22 22:30:00",0.016,4.799,3.311,4.229,6.872,101575.561,0.131,0.016,0,-58.901,328.545
8568,"0000-12-22 23:30:00",0.012,4.732,3.174,4.274,6.909,101583.765,0.139,0.012,0,-61.764,322.695
8569,"0000-12-23 00:30:00",0.004,4.74,3.219,4.349,7.144,101578.798,0.139,0.004,0,-60.119,24.24
8570,"0000-12-23 01:30:00",0,4.713,3.25,4.239,7.113,101590.539,0.085,0,0,-54.62,47.812
8571,"0000-12-23 02:30:00",0.011,4.733,3.25,4.205,7.453,101587.438,0.114,0.011,0,-46.822,65.845
8572,"0000-12-23 03:30:00",0.011,4.719,3.292,4.327,7.48,101571.97,0.146,0.011,0,-37.925,80.121
8573,"0000-12-23 04:30:00",0.002,4.662,3.31,4.304,7.298,101586.218,0.205,0.002,0,-28.643,92.306
8574,"0000-12-23 05:30:00",0.009,4.742,3.434,4.21,7.282,101580.3,0.103,0.009,0,-19.427,103.512
8575,"0000-12-23 06:30:00",0.012,4.657,3.486,4.273,6.869,101593.081,0.127,0.012,0,-10.63,114.473
8576,"0000-12-23 07:30:00",0.4,4.663,3.53,4.272,6.569,101595.466,0.125,0.4,0.001,-2.575,125.707
8577,"0000-12-23 08:30:00",22.447,4.961,3.569,4.492,6.554,101624.717,0.093,16.901,5.546,4.383,137.579
8578,"0000-12-23 09:30:00",60.006,5.595,3.718,4.696,6.713,101639.625,0.104,41.567,18.438,9.868,150.294
8579,"0000-12-23 10:30:00",88.705,6.064,3.806,4.989,6.611,101599.168,0.115,62.004,26.702,13.499,163.84
8580,"0000-12-23 11:30:00",101.094,6.407,3.952,5.206,6.773,101555.137,0.197,70.576,30.516,14.975,177.943
8581,"0000-12-23 12:30:00",91.594,6.555,4.027,5.166,6.473,101513.052,0.234,61.375,30.22,14.157,192.126
8582,"0000-12-23 13:30:00",65.617,6.543,4.151,4.908,6.57,101482.84,0.237,46.894,18.724,11.124,205.876
8583,"0000-12-23 14:30:00",32.223,6.227,4.214,4.746,6.537,101476.704,0.105,25.686,6.538,6.137,218.844
8584,"0000-12-23 15:30:00",3.412,5.785,4.276,4.724,6.668,101485.685,0.112,3.379,0.032,-0.435,230.947
8585,"0000-12-23 16:30:00",0.005,5.625,4.318,4.768,6.668,101486.933,0.103,0.005,0,-8.209,242.335
8586,"0000-12-23 17:30:00",0.005,5.512,4.408,4.806,6.65,101478.407,0.08,0.005,0,-16.826,253.33
8587,"0000-12-23 18:30:00",0,5.387,4.268,4.903,6.523,101477.527,0.056,0,0,-25.955,264.403
8588,"0000-12-23 19:30:00",0.002,5.294,4.167,5.067,6.638,101471.107,0.086,0.002,0,-35.255,276.214
8589,"0000-12-23 20:30:00",0.011,5.142,4.032,5.11,6.733,101468.277,0.173,0.011,0,-44.319,289.743
8590,"0000-12-23 21:30:00",0.013,5.074,3.921,5.056,6.507,101456.147,0.093,0.014,0,-52.532,306.491
8591,"0000-12-23 22:30:00",0.013,4.969,3.814,5.086,6.42,101449.418,0.106,0.014,0,-58.85,328.348
8592,"0000-12-23 23:30:00",0.014,4.961,3.704,5.103,6.504,101434.964,0.112,0.014,0,-61.746,322.455
8593,"0000-12-24 00:30:00",0.013,4.859,3.687,5.109,6.454,101414.573,0.114,0.014,0,-60.138,24.012
8594,"0000-12-24 01:30:00",0.012,4.833,3.681,5.018,6.497,101413.546,0.078,0.012,0,-54.666,47.631
8595,"0000-12-24 02:30:00",0.012,4.774,3.661,4.905,6.64,101399.15,0.133,0.012,0,-46.881,65.701
8596,"0000-12-24 03:30:00",0.012,4.794,3.636,4.885,6.724,101374.729,0.141,0.012,0,-37.99,80.002
8597,"0000-12-24 04:30:00",0.013,4.767,3.57,4.866,6.83,101336.664,0.139,0.014,0,-28.711,92.2
8598,"0000-12-24 05:30:00",0.013,4.81,3.569,4.882,7.078,101345.611,0.14,0.014,0,-19.493,103.412
8599,"0000-12-24 06:30:00",0.012,4.756,3.571,4.902,6.921,101349.827,0.139,0.012,0,-10.687,114.372
8600,"0000-12-24 07:30:00",0.3,4.738,3.589,4.805,6.97,101388.668,0.112,0.3,0,-2.625,125.603
8601,"0000-12-24 08:30:00",18.414,5.055,3.69,4.792,6.936,101410.861,0.07,16.376,2.038,4.345,137.471
8602,"0000-12-24 09:30:00",53.206,5.595,3.857,5.017,6.727,101431.689,0.062,39.8,13.406,9.844,150.179
8603,"0000-12-24 10:30:00",81.072,6.11,4.033,5.203,6.391,101438.066,0.104,57.768,23.303,13.494,163.722
8604,"0000-12-24 11:30:00",100.493,6.507,4.185,5.25,6.465,101412.239,0.157,67.035,33.457,14.988,177.825
8605,"0000-12-24 12:30:00",92.116,6.728,4.339,5.121,6.391,101385.409,0.097,64.006,28.111,14.189,192.012
8606,"0000-12-24 13:30:00",68.901,6.726,4.445,5,6.436,101369.455,0.068,50.549,18.353,11.174,205.77
8607,"0000-12-24 14:30:00",33.877,6.493,4.448,4.744,6.63,101368.873,0.107,27.486,6.391,6.201,218.748
8608,"0000-12-24 15:30:00",3.901,6.078,4.305,4.65,6.577,101376.647,0.144,3.794,0.109,-0.36,230.859
8609,"0000-12-24 16:30:00",0.014,5.738,4.256,4.677,6.777,101380.945,0.167,0.014,0,-8.126,242.254
8610,"0000-12-24 17:30:00",0.012,5.509,4.282,4.717,6.326,101383.908,0.116,0.012,0,-16.739,253.252
8611,"0000-12-24 18:30:00",0.005,5.35,4.173,4.747,6.679,101390.907,0.14,0.005,0,-25.865,264.323
8612,"0000-12-24 19:30:00",0.011,5.292,4.079,4.881,6.393,101391.633,0.184,0.011,0,-35.165,276.126
8613,"0000-12-24 20:30:00",0.012,5.206,3.979,4.839,6.51,101384.389,0.216,0.012,0,-44.232,289.638
